name,tags,time,PM_10,PM_2_5
feinstaub,,1599384561,10.68,2.1
feinstaub,,1599384710,10.9,1.83
feinstaub,,1599384856,14.5,3.78
feinstaub,,1599385005,9.27,2.22
feinstaub,,1599385151,11.77,2.17
feinstaub,,1599385296,9.38,2.75
feinstaub,,1599385447,9.48,2.17
feinstaub,,1599385593,9.65,2.4
feinstaub,,1599385739,11.75,2.28
feinstaub,,1599385884,10.75,2.37
feinstaub,,1599386030,9.52,2.28
feinstaub,,1599386176,10.5,3.8
feinstaub,,1599386321,12.65,3.22
feinstaub,,1599386467,9.55,1.83
feinstaub,,1599386613,8.45,2.2
feinstaub,,1599386801,9.25,1.8
feinstaub,,1599386934,4.9,1.7
feinstaub,,1599387080,7.85,1.8
feinstaub,,1599387225,5.47,1.27
feinstaub,,1599387371,6.53,1.6
feinstaub,,1599387518,5.72,1.6
feinstaub,,1599387673,5,1.3
feinstaub,,1599387819,6.78,1.5
feinstaub,,1599387964,6.12,1.4
feinstaub,,1599388110,4.93,1.1
feinstaub,,1599388256,3.33,1
feinstaub,,1599388402,3.97,1.5
feinstaub,,1599388547,6.05,1.58
feinstaub,,1599388693,6.87,1.37
feinstaub,,1599388839,5.1,1.4
feinstaub,,1599388985,5.2,1.45
feinstaub,,1599389131,24.25,17.73
feinstaub,,1599389276,6.78,1.83
feinstaub,,1599389422,5.53,1.55
feinstaub,,1599389568,5.5,1.27
feinstaub,,1599389713,4.18,1.2
feinstaub,,1599389859,4.78,1.2
feinstaub,,1599390005,4.68,1.1
feinstaub,,1599390159,5.45,1.65
feinstaub,,1599390323,8.43,1.9
feinstaub,,1599390469,9.63,1.83
feinstaub,,1599390615,6.05,1.65
feinstaub,,1599390761,8.85,1.73
feinstaub,,1599390910,4.8,1.8
feinstaub,,1599391055,10.13,1.7
feinstaub,,1599391202,6.87,1.73
feinstaub,,1599391357,4.28,1.5
feinstaub,,1599391502,3.7,1
feinstaub,,1599391648,4.12,1.4
feinstaub,,1599391800,4.37,1.2
feinstaub,,1599391945,5.47,1.05
feinstaub,,1599392104,4.85,1.4
feinstaub,,1599392261,5.12,1.25
feinstaub,,1599392406,3.6,0.95
feinstaub,,1599392561,4.97,1.52
feinstaub,,1599392707,5.4,1.33
feinstaub,,1599392854,6.1,1.4
feinstaub,,1599393000,5.95,1.3
feinstaub,,1599393154,4.65,1.3
feinstaub,,1599393301,4.95,1.37
feinstaub,,1599393447,9.32,3.03
feinstaub,,1599393592,5.5,1.4
feinstaub,,1599393741,7,1.98
feinstaub,,1599393889,5.73,1.57
feinstaub,,1599394044,3.9,1.15
feinstaub,,1599394190,7.7,1.5
feinstaub,,1599394336,5.87,1.4
feinstaub,,1599394481,7.75,2.67
feinstaub,,1599394627,8.52,2.87
feinstaub,,1599394778,8.35,1.58
feinstaub,,1599394924,7.93,3.35
feinstaub,,1599395070,6.03,2.62
feinstaub,,1599395219,11,3.9
feinstaub,,1599395365,9.63,1.3
feinstaub,,1599395511,5.43,1.33
feinstaub,,1599395657,5.7,1.7
feinstaub,,1599395803,4.82,1.37
feinstaub,,1599395949,4,1.42
feinstaub,,1599396098,5.43,1.48
feinstaub,,1599396244,4.57,1.4
feinstaub,,1599396392,7.4,1.55
feinstaub,,1599396538,4.6,1.08
feinstaub,,1599396684,5.35,1.4
feinstaub,,1599396830,3.58,1.33
feinstaub,,1599396978,3.2,1.15
feinstaub,,1599397124,6.35,1.5
feinstaub,,1599397269,4.7,1.2
feinstaub,,1599397564,4.75,1.42
feinstaub,,1599397710,5.57,1.4
feinstaub,,1599398075,5.22,1.4
feinstaub,,1599398224,7.15,1.62
feinstaub,,1599398377,4.97,1.35
feinstaub,,1599398523,7.47,1.4
feinstaub,,1599398669,6.15,1.7
feinstaub,,1599398815,6.07,1.6
feinstaub,,1599398963,6.53,1.35
feinstaub,,1599399110,5.18,1.62
feinstaub,,1599399256,5.3,1.45
feinstaub,,1599399402,7.43,1.23
feinstaub,,1599399548,6.4,1.27
feinstaub,,1599399694,7.2,1.87
feinstaub,,1599399845,7.53,1.6
feinstaub,,1599399992,8.68,1.8
feinstaub,,1599400138,6.2,1.3
feinstaub,,1599400283,6.97,1.55
feinstaub,,1599400432,7.97,1.48
feinstaub,,1599400578,5.12,1.35
feinstaub,,1599400723,8.32,1.8
feinstaub,,1599400869,7.72,1.8
feinstaub,,1599401015,7.75,1.98
feinstaub,,1599401161,6.5,1.6
feinstaub,,1599401309,7.78,1.92
feinstaub,,1599401454,7.7,1.83
feinstaub,,1599401600,7.2,1.65
feinstaub,,1599401749,7.78,2.7
feinstaub,,1599401898,7.7,1.73
feinstaub,,1599402046,12.18,2.12
feinstaub,,1599402193,8.18,1.8
feinstaub,,1599402340,5.65,1.67
feinstaub,,1599402486,8.1,1.95
feinstaub,,1599402636,8.45,1.87
feinstaub,,1599402785,6.53,1.2
feinstaub,,1599402937,5.97,1.4
feinstaub,,1599403083,4.12,0.9
feinstaub,,1599403232,5,1.33
feinstaub,,1599403378,6.6,1.62
feinstaub,,1599403523,7.35,1.75
feinstaub,,1599403669,5.37,1.5
feinstaub,,1599403815,6.22,1.58
feinstaub,,1599403974,4.15,1.27
feinstaub,,1599404120,8.45,1.67
feinstaub,,1599404265,6.12,1.7
feinstaub,,1599404417,6.15,1.6
feinstaub,,1599404562,8.4,1.8
feinstaub,,1599404708,5.65,1.48
feinstaub,,1599404854,7.9,1.77
feinstaub,,1599405000,8.4,1.62
feinstaub,,1599405320,9.2,1.67
feinstaub,,1599405472,6.72,2.1
feinstaub,,1599405621,8.4,2.03
feinstaub,,1599405767,5.97,2.2
feinstaub,,1599406629,6.62,1.7
feinstaub,,1599406774,10.18,1.5
feinstaub,,1599406923,6.43,1.87
feinstaub,,1599407480,6.72,1.7
feinstaub,,1599407628,6.6,1.5
feinstaub,,1599407778,6.97,1.37
feinstaub,,1599407924,9.25,2.37
feinstaub,,1599408070,10.3,2.12
feinstaub,,1599408391,13.07,2.6
feinstaub,,1599408537,9.77,2.1
feinstaub,,1599408683,9.25,2.2
feinstaub,,1599409048,8.15,2.12
feinstaub,,1599409194,8.77,2.6
feinstaub,,1599409340,8.63,3.17
feinstaub,,1599409485,6,1.9
feinstaub,,1599409631,9.23,2.2
feinstaub,,1599409777,6.47,1.9
feinstaub,,1599409922,5,1.67
feinstaub,,1599410068,6.78,2.08
feinstaub,,1599410223,4.57,1.77
feinstaub,,1599410369,14.13,2.33
feinstaub,,1599410515,5.65,1.6
feinstaub,,1599410663,7.97,2.2
feinstaub,,1599410809,10.8,2.15
feinstaub,,1599410955,10.1,1.7
feinstaub,,1599411110,5.5,1.8
feinstaub,,1599411256,9.35,2.03
feinstaub,,1599411401,10.4,2.7
feinstaub,,1599411547,10.77,2.4
feinstaub,,1599411693,29.52,5.35
feinstaub,,1599411839,98.12,23.4
feinstaub,,1599411988,13.4,3.08
feinstaub,,1599412134,81.4,18.4
feinstaub,,1599412282,9.02,2.3
feinstaub,,1599412428,6.82,2.17
feinstaub,,1599412574,8.63,1.8
feinstaub,,1599412720,7.68,1.85
feinstaub,,1599412865,8.38,1.92
feinstaub,,1599413011,5.95,2.3
feinstaub,,1599413156,8.6,2.2
feinstaub,,1599413302,9.13,2.45
feinstaub,,1599413448,10.8,2.7
feinstaub,,1599413594,9.88,2.33
feinstaub,,1599413739,8.27,2.15
feinstaub,,1599413885,7.53,2.3
feinstaub,,1599414033,9.85,2.17
feinstaub,,1599414181,10.5,2.25
feinstaub,,1599414338,9.38,2.5
feinstaub,,1599414487,8.8,2.28
feinstaub,,1599414632,4.9,1.95
feinstaub,,1599414778,7.3,2
feinstaub,,1599414923,6.37,1.9
feinstaub,,1599415071,6.12,2.05
feinstaub,,1599415220,7.18,2.03
feinstaub,,1599415366,9.4,2.4
feinstaub,,1599415511,8.68,2.4
feinstaub,,1599415657,7.07,2.15
feinstaub,,1599415802,9.23,2.22
feinstaub,,1599415951,9.38,1.98
feinstaub,,1599416123,8.2,2.08
feinstaub,,1599416271,8.38,1.7
feinstaub,,1599416420,8.57,2.17
feinstaub,,1599416580,46.05,24.05
feinstaub,,1599416726,9.32,2.1
feinstaub,,1599416872,6.32,2.17
feinstaub,,1599417017,9.23,2.2
feinstaub,,1599417163,17.62,7.53
feinstaub,,1599417308,7,2.1
feinstaub,,1599417454,6.72,1.9
feinstaub,,1599417600,12.85,3.9
feinstaub,,1599417947,8.1,1.8
feinstaub,,1599418096,8.38,2.1
feinstaub,,1599418250,8.23,2.2
feinstaub,,1599418396,7.5,1.8
feinstaub,,1599418542,6.03,2
feinstaub,,1599418688,8.77,1.9
feinstaub,,1599418833,8.57,2.85
feinstaub,,1599418979,10.95,2.8
feinstaub,,1599419125,9.8,3.4
feinstaub,,1599419280,11.88,3.22
feinstaub,,1599419429,12.05,3.83
feinstaub,,1599419574,14.23,4.07
feinstaub,,1599419953,22.58,5.03
feinstaub,,1599420099,16,4.72
feinstaub,,1599420248,14.43,4.72
feinstaub,,1599420397,15.23,4.65
feinstaub,,1599420544,12.48,4.35
feinstaub,,1599420691,16.87,4.8
feinstaub,,1599420836,13.15,3.7
feinstaub,,1599420983,12.1,3.1
feinstaub,,1599421128,10.38,3.85
feinstaub,,1599421274,11,3.9
feinstaub,,1599421429,10.77,3.83
feinstaub,,1599421576,11.9,4.75
feinstaub,,1599421723,7.87,3.3
feinstaub,,1599421869,11.38,3.2
feinstaub,,1599422030,12.85,3.53
feinstaub,,1599422179,12.5,4.32
feinstaub,,1599422328,11.6,3.75
feinstaub,,1599422474,10.93,2.8
feinstaub,,1599422620,10.25,3.15
feinstaub,,1599422765,13.6,4.1
feinstaub,,1599422914,10.13,3.2
feinstaub,,1599423066,5.82,2.35
feinstaub,,1599423214,13.55,2.4
feinstaub,,1599423368,11.07,2.53
feinstaub,,1599423517,10.73,3.05
feinstaub,,1599423664,10.4,3.35
feinstaub,,1599423810,10.25,2.8
feinstaub,,1599423957,10.25,2.85
feinstaub,,1599424103,13.15,3.12
feinstaub,,1599424249,8.32,2.67
feinstaub,,1599424395,9.85,2.9
feinstaub,,1599424541,12.73,3.1
feinstaub,,1599424687,10.25,3.1
feinstaub,,1599424832,11.43,3.28
feinstaub,,1599424978,15.55,3.8
feinstaub,,1599425124,12.9,4.1
feinstaub,,1599425273,14.2,3.45
feinstaub,,1599425419,10.02,3.17
feinstaub,,1599425565,7.87,3.2
feinstaub,,1599425711,8.52,3.12
feinstaub,,1599425856,9.98,3.25
feinstaub,,1599426005,12.68,3.5
feinstaub,,1599426155,12.35,4.47
feinstaub,,1599426313,11.43,3.5
feinstaub,,1599426465,8.15,2.83
feinstaub,,1599426612,15.75,3.55
feinstaub,,1599426757,9.73,3.92
feinstaub,,1599426904,10.85,3.37
feinstaub,,1599427055,11.25,3.33
feinstaub,,1599427201,10.13,3.55
feinstaub,,1599427347,10.57,3.4
feinstaub,,1599427492,12.32,3.72
feinstaub,,1599427641,13.38,3.58
feinstaub,,1599427787,10.95,3.4
feinstaub,,1599427934,10.77,3.55
feinstaub,,1599428079,13.1,3.72
feinstaub,,1599428228,12.02,3.58
feinstaub,,1599428377,11.02,3.42
feinstaub,,1599428524,12.85,4.07
feinstaub,,1599428672,17.75,4.2
feinstaub,,1599428818,12.48,3.58
feinstaub,,1599428964,10.45,3.5
feinstaub,,1599429110,12.6,4.28
feinstaub,,1599429256,10.02,3.85
feinstaub,,1599429405,17.23,3.95
feinstaub,,1599429550,11.77,3.53
feinstaub,,1599429696,10.95,3.62
feinstaub,,1599429845,16.17,3.9
feinstaub,,1599429996,12.02,3.47
feinstaub,,1599430141,12.15,3.35
feinstaub,,1599430288,12.25,4.22
feinstaub,,1599430433,12.43,3.7
feinstaub,,1599430580,10.95,3.58
feinstaub,,1599430725,8.82,3.8
feinstaub,,1599430871,16.9,4.4
feinstaub,,1599431018,11.02,3.62
feinstaub,,1599431164,10.77,3.97
feinstaub,,1599431310,13.5,3.67
feinstaub,,1599431456,14.68,3.67
feinstaub,,1599431602,14.87,3.58
feinstaub,,1599431753,14.93,4.22
feinstaub,,1599431899,10.43,3.55
feinstaub,,1599432045,13.75,3.8
feinstaub,,1599432190,13.85,3.67
feinstaub,,1599432336,10.68,3.85
feinstaub,,1599432482,11.68,3.85
feinstaub,,1599432630,12.43,3.33
feinstaub,,1599432776,13.32,4.15
feinstaub,,1599432922,13.05,4.07
feinstaub,,1599433067,12.95,4.2
feinstaub,,1599433214,13,3.62
feinstaub,,1599433374,9.1,3.4
feinstaub,,1599433538,12.2,4.07
feinstaub,,1599433684,13.27,4.62
feinstaub,,1599433830,10.35,3.87
feinstaub,,1599433977,13.02,4.35
feinstaub,,1599434123,13.48,3.87
feinstaub,,1599434269,11.23,3.7
feinstaub,,1599434415,12.35,4.4
feinstaub,,1599434561,12.8,3.83
feinstaub,,1599434707,10.4,4.25
feinstaub,,1599434853,12,4.05
feinstaub,,1599435001,13.05,4.28
feinstaub,,1599435150,15.43,4.87
feinstaub,,1599435297,13.2,3.62
feinstaub,,1599435443,14.02,4.6
feinstaub,,1599435738,11.18,3.72
feinstaub,,1599435885,16.95,5
feinstaub,,1599436031,14.95,4.28
feinstaub,,1599436177,10.32,4.1
feinstaub,,1599436323,19.05,4.9
feinstaub,,1599436469,17.62,4.75
feinstaub,,1599436615,15.65,4.43
feinstaub,,1599436761,9.7,4
feinstaub,,1599436907,13.57,4.18
feinstaub,,1599437055,14.93,4.28
feinstaub,,1599437201,11.98,3.87
feinstaub,,1599437352,12.82,3.65
feinstaub,,1599437497,11.5,4.15
feinstaub,,1599437649,11.98,3.67
feinstaub,,1599437798,11.85,4.3
feinstaub,,1599437945,14.2,3.97
feinstaub,,1599438091,12.95,3.78
feinstaub,,1599438237,12.13,4.2
feinstaub,,1599438383,12.2,3.95
feinstaub,,1599438529,10.15,3.75
feinstaub,,1599438675,13.18,3.92
feinstaub,,1599438821,12.02,4.15
feinstaub,,1599438967,10.55,3.9
feinstaub,,1599439113,9.77,4.22
feinstaub,,1599439259,9.52,3.78
feinstaub,,1599439405,12.3,4.18
feinstaub,,1599439551,13.23,4.15
feinstaub,,1599439699,14.2,3.8
feinstaub,,1599439845,12.48,3.78
feinstaub,,1599439991,11,3.4
feinstaub,,1599440137,14.13,3.83
feinstaub,,1599440287,10.48,4.28
feinstaub,,1599440443,19.48,4.35
feinstaub,,1599440588,15.1,4.82
feinstaub,,1599440746,8.88,4.05
feinstaub,,1599440897,8.68,3.87
feinstaub,,1599441050,13.07,4.18
feinstaub,,1599441196,15.55,3.53
feinstaub,,1599441348,13.25,3.95
feinstaub,,1599441496,14.13,3.97
feinstaub,,1599441642,9.35,3.37
feinstaub,,1599441790,9.98,3.9
feinstaub,,1599441936,11.48,4.05
feinstaub,,1599442082,9.98,3.33
feinstaub,,1599442231,13.82,4.1
feinstaub,,1599442377,13.57,4.25
feinstaub,,1599442522,8.13,3.65
feinstaub,,1599442669,15,4.65
feinstaub,,1599442815,11.7,3.95
feinstaub,,1599442961,10.38,3.4
feinstaub,,1599443107,11.73,3.8
feinstaub,,1599443253,11.23,3.28
feinstaub,,1599443399,13.82,4.35
feinstaub,,1599443552,15.45,4.32
feinstaub,,1599443698,15.32,4.07
feinstaub,,1599443844,10.18,4.07
feinstaub,,1599443991,12.3,4.22
feinstaub,,1599444137,12.02,4.4
feinstaub,,1599444284,19.02,5.1
feinstaub,,1599444429,15.95,4.6
feinstaub,,1599444576,14.4,4.47
feinstaub,,1599444722,11.85,4.35
feinstaub,,1599444868,10.15,3.7
feinstaub,,1599445017,12.73,3.78
feinstaub,,1599445163,8.93,3.5
feinstaub,,1599445309,7.6,3.17
feinstaub,,1599445455,14.05,3.65
feinstaub,,1599445601,12.1,3.42
feinstaub,,1599445749,12.57,3.6
feinstaub,,1599445898,11.65,4.22
feinstaub,,1599446047,7.7,3.33
feinstaub,,1599446193,10.73,4.18
feinstaub,,1599446339,10.25,4.05
feinstaub,,1599446485,13.77,3.67
feinstaub,,1599446630,15.88,3.95
feinstaub,,1599446777,12.52,3.65
feinstaub,,1599446925,10.73,3.8
feinstaub,,1599447071,8.5,3.45
feinstaub,,1599447225,11.3,4.63
feinstaub,,1599447374,10.3,3.92
feinstaub,,1599447519,9.57,3.75
feinstaub,,1599447665,10.27,3.65
feinstaub,,1599447811,7.78,3.9
feinstaub,,1599447956,8.75,3.83
feinstaub,,1599448102,11.27,3.5
feinstaub,,1599448257,12.43,3.55
feinstaub,,1599448422,10.77,3.9
feinstaub,,1599448570,13.3,4
feinstaub,,1599448718,9.98,3.4
feinstaub,,1599448866,10.02,3.67
feinstaub,,1599449015,9.43,3.8
feinstaub,,1599449161,11.57,3.97
feinstaub,,1599449306,11.68,3.97
feinstaub,,1599449453,11.38,3.78
feinstaub,,1599449599,12.9,3.83
feinstaub,,1599449745,11.73,3.7
feinstaub,,1599449891,14.2,3.72
feinstaub,,1599450037,8.9,3.3
feinstaub,,1599450183,9.88,3.35
feinstaub,,1599450329,9.23,3.22
feinstaub,,1599450477,10.2,3.8
feinstaub,,1599450634,12.2,3.55
feinstaub,,1599450782,13.9,3.92
feinstaub,,1599450929,15.73,4.15
feinstaub,,1599451075,9.65,3.72
feinstaub,,1599451221,13.62,4.18
feinstaub,,1599451367,12.88,3.95
feinstaub,,1599451512,11.85,3.4
feinstaub,,1599451663,7.97,3.25
feinstaub,,1599451810,10.13,3.22
feinstaub,,1599451956,13,3.9
feinstaub,,1599452104,12.02,3.5
feinstaub,,1599452251,7.85,3.35
feinstaub,,1599452406,9.35,3.17
feinstaub,,1599452554,6.65,3.22
feinstaub,,1599452700,9.5,3.22
feinstaub,,1599452847,9.73,3.47
feinstaub,,1599452994,12.48,3.3
feinstaub,,1599453151,11.12,3.6
feinstaub,,1599453304,7.07,3
feinstaub,,1599453450,8.93,3.03
feinstaub,,1599453598,10.82,3.37
feinstaub,,1599453748,8.63,3.62
feinstaub,,1599453903,9.25,3.42
feinstaub,,1599454064,11.4,4.97
feinstaub,,1599454221,10.48,3.22
feinstaub,,1599454380,11.57,3.75
feinstaub,,1599454565,7.93,3.3
feinstaub,,1599455111,10.88,3.17
feinstaub,,1599455448,10.1,3.4
feinstaub,,1599455647,16,4.3
feinstaub,,1599455806,12.48,3.58
feinstaub,,1599455989,14.43,5.05
feinstaub,,1599456517,17.37,5.65
feinstaub,,1599456677,32.92,5.9
feinstaub,,1599456824,14.48,4.4
feinstaub,,1599456983,13.48,4.7
feinstaub,,1599457135,12.68,3.9
feinstaub,,1599457281,18.15,6.93
feinstaub,,1599457427,14.25,5.53
feinstaub,,1599457575,15.05,4.25
feinstaub,,1599457727,13.07,4.32
feinstaub,,1599457890,13.57,4.5
feinstaub,,1599458039,10.5,4.68
feinstaub,,1599458330,9.43,5.12
feinstaub,,1599458476,11.1,5.85
feinstaub,,1599458625,11.3,6.25
feinstaub,,1599458778,11.68,6.22
feinstaub,,1599458937,15.05,6.2
feinstaub,,1599459084,14.93,6.05
feinstaub,,1599459230,14.25,5.25
feinstaub,,1599459378,13.55,5.65
feinstaub,,1599459531,11.27,4.43
feinstaub,,1599459691,12.05,5.1
feinstaub,,1599459840,15,5.75
feinstaub,,1599459989,12.18,5.72
feinstaub,,1599460135,13.57,5.53
feinstaub,,1599460282,10.5,5.03
feinstaub,,1599460429,10.48,5.35
feinstaub,,1599460576,11.12,5.05
feinstaub,,1599460727,10.8,4.4
feinstaub,,1599460877,11.85,4.68
feinstaub,,1599461027,10.55,4.93
feinstaub,,1599461178,14,4.53
feinstaub,,1599461324,10.67,4.5
feinstaub,,1599461469,8.77,3.95
feinstaub,,1599461614,9.88,3.85
feinstaub,,1599461760,10.48,4.37
feinstaub,,1599461906,10.07,3.8
feinstaub,,1599462052,14.87,4.12
feinstaub,,1599462198,9.82,4.72
feinstaub,,1599462343,8.65,3.72
feinstaub,,1599462489,7.78,3.3
feinstaub,,1599462636,7.82,3.3
feinstaub,,1599462782,10.2,4.22
feinstaub,,1599462928,14.05,3.47
feinstaub,,1599463075,10.98,3.95
feinstaub,,1599463220,7.3,3.42
feinstaub,,1599463366,11.57,4.7
feinstaub,,1599463513,12.2,3.87
feinstaub,,1599463658,13.95,4.1
feinstaub,,1599463804,6.03,3.78
feinstaub,,1599463953,8.57,3.47
feinstaub,,1599464099,10.9,4.1
feinstaub,,1599464244,9.75,4.55
feinstaub,,1599464390,12.68,4.3
feinstaub,,1599464536,8.32,3.8
feinstaub,,1599464682,12.75,4.05
feinstaub,,1599464828,8.43,3.83
feinstaub,,1599464973,5.45,3.67
feinstaub,,1599465119,7.87,3.65
feinstaub,,1599465265,10.68,3.83
feinstaub,,1599465410,9.1,3.22
feinstaub,,1599465564,7.85,3.65
feinstaub,,1599465709,9.52,4.18
feinstaub,,1599465855,8.7,4.05
feinstaub,,1599466000,17.92,3.97
feinstaub,,1599466146,8.43,3.37
feinstaub,,1599466294,12.82,3.67
feinstaub,,1599466441,8.07,3
feinstaub,,1599466587,10.35,3.35
feinstaub,,1599466733,7.12,3.1
feinstaub,,1599466878,9.02,3.53
feinstaub,,1599467027,11.68,4.7
feinstaub,,1599467172,6.75,3.85
feinstaub,,1599467318,9.15,3.3
feinstaub,,1599467464,5.07,3.05
feinstaub,,1599467611,5.37,3.2
feinstaub,,1599467757,8.9,3.45
feinstaub,,1599467905,9.6,5.8
feinstaub,,1599468051,12,3.8
feinstaub,,1599468196,7.1,3.5
feinstaub,,1599468342,15.7,3.65
feinstaub,,1599468487,7.95,3
feinstaub,,1599468633,13.13,3.8
feinstaub,,1599468779,13.38,3.97
feinstaub,,1599468924,9.7,3.45
feinstaub,,1599469070,10.35,3.25
feinstaub,,1599469216,15.27,5
feinstaub,,1599469364,6.87,3.28
feinstaub,,1599469513,7.07,3.37
feinstaub,,1599469664,10.57,3.9
feinstaub,,1599469809,12.37,3.67
feinstaub,,1599469964,8.45,2.6
feinstaub,,1599470118,12.15,4.78
feinstaub,,1599470264,9.02,3.22
feinstaub,,1599470409,7.53,3.08
feinstaub,,1599470555,13.27,3.78
feinstaub,,1599470704,10.27,3.97
feinstaub,,1599470850,9.9,3.3
feinstaub,,1599470998,8.98,3.2
feinstaub,,1599471149,10.82,3.1
feinstaub,,1599471295,11.23,3.35
feinstaub,,1599471443,9.55,3.45
feinstaub,,1599471592,9.35,3.47
feinstaub,,1599471738,17.17,5.45
feinstaub,,1599471883,12.25,4.75
feinstaub,,1599472029,11.5,4.3
feinstaub,,1599472174,14.35,4.7
feinstaub,,1599472320,10.95,4
feinstaub,,1599472466,9.6,3.85
feinstaub,,1599472611,14.8,4.87
feinstaub,,1599472757,9.48,3.7
feinstaub,,1599472905,15.88,4.2
feinstaub,,1599473051,12.63,3.83
feinstaub,,1599473197,14.32,3.97
feinstaub,,1599473343,10.27,4.05
feinstaub,,1599473489,12.13,3.62
feinstaub,,1599473638,10.27,3.72
feinstaub,,1599473791,24.23,4.43
feinstaub,,1599473945,8.8,4.05
feinstaub,,1599474102,10.5,3.72
feinstaub,,1599474251,7.18,2.28
feinstaub,,1599474405,10.73,2.75
feinstaub,,1599474560,6.45,2.33
feinstaub,,1599474711,11.45,2.62
feinstaub,,1599474856,5.85,2.33
feinstaub,,1599475007,6.53,1.77
feinstaub,,1599475153,5.87,1.8
feinstaub,,1599475299,8.23,1.9
feinstaub,,1599475445,5.55,1.85
feinstaub,,1599475590,6.4,1.95
feinstaub,,1599475736,5.82,1.52
feinstaub,,1599475882,4.55,1.52
feinstaub,,1599476027,4.93,1.42
feinstaub,,1599476173,6.03,1.7
feinstaub,,1599476321,5.1,1.35
feinstaub,,1599476467,5.25,1.7
feinstaub,,1599476613,6.55,2.4
feinstaub,,1599476767,5.05,1.55
feinstaub,,1599476933,5.25,1.2
feinstaub,,1599477092,7.18,1.7
feinstaub,,1599477246,2.5,0.98
feinstaub,,1599477393,2.25,1
feinstaub,,1599477539,9.18,1.45
feinstaub,,1599477685,5.95,1.4
feinstaub,,1599477840,3.55,1.3
feinstaub,,1599478011,4,1.1
feinstaub,,1599478163,4.55,1.5
feinstaub,,1599478317,4.95,1.5
feinstaub,,1599478469,3.45,1.33
feinstaub,,1599478621,3.78,1.52
feinstaub,,1599478769,3.75,1.2
feinstaub,,1599478918,2.67,1.07
feinstaub,,1599479078,5.2,1.4
feinstaub,,1599479224,4.15,1.3
feinstaub,,1599479378,4.3,1.7
feinstaub,,1599479524,6.72,1.95
feinstaub,,1599479681,5.53,1.3
feinstaub,,1599479844,2.58,1.33
feinstaub,,1599479995,4.2,1.4
feinstaub,,1599480146,3.53,1.65
feinstaub,,1599480291,8.82,2.97
feinstaub,,1599480437,8.88,2
feinstaub,,1599480582,9.15,2.25
feinstaub,,1599480728,11.23,2.42
feinstaub,,1599480876,4.9,1.3
feinstaub,,1599481022,5.2,1.4
feinstaub,,1599481167,4.07,1.35
feinstaub,,1599481313,5.03,1.3
feinstaub,,1599481458,3.25,1.3
feinstaub,,1599481604,3.75,1.3
feinstaub,,1599481750,4.97,1.48
feinstaub,,1599481898,3.8,1.2
feinstaub,,1599482044,6.17,1.7
feinstaub,,1599482189,2.72,1.1
feinstaub,,1599482334,2.6,1.3
feinstaub,,1599482480,6.82,1.45
feinstaub,,1599482625,3.83,1.4
feinstaub,,1599482771,3.85,1.4
feinstaub,,1599482917,4.37,1.5
feinstaub,,1599483062,6.85,1.3
feinstaub,,1599483211,3.55,1.05
feinstaub,,1599483368,3.1,1.42
feinstaub,,1599483531,3.42,1.5
feinstaub,,1599483677,4.37,1.2
feinstaub,,1599483822,2.83,1.52
feinstaub,,1599483968,2.42,1.2
feinstaub,,1599484117,6,1.65
feinstaub,,1599484262,4.25,1.15
feinstaub,,1599484408,5.95,1.9
feinstaub,,1599484553,7.18,1.75
feinstaub,,1599484699,5.75,1.48
feinstaub,,1599484844,4.43,1.25
feinstaub,,1599484993,2.7,1.37
feinstaub,,1599485139,4.43,1.15
feinstaub,,1599485284,4.53,1.23
feinstaub,,1599485430,4.07,1.1
feinstaub,,1599485578,3.2,1.1
feinstaub,,1599485724,4.9,2.2
feinstaub,,1599485870,3.3,1.5
feinstaub,,1599486015,3.5,1.1
feinstaub,,1599486164,3.03,1.35
feinstaub,,1599486318,8.77,1.85
feinstaub,,1599486464,4.2,1.58
feinstaub,,1599486613,3.15,1.33
feinstaub,,1599486758,6.03,1.9
feinstaub,,1599486904,4.85,1.62
feinstaub,,1599487050,5,1.5
feinstaub,,1599487198,5.75,2.55
feinstaub,,1599487353,4.7,1.9
feinstaub,,1599487498,4.18,1.9
feinstaub,,1599487643,6.57,1.8
feinstaub,,1599487789,4.75,1.8
feinstaub,,1599487934,6.22,2
feinstaub,,1599488080,3.3,1.35
feinstaub,,1599488226,5.43,2.22
feinstaub,,1599488371,8.5,4.05
feinstaub,,1599488665,6.45,1.7
feinstaub,,1599488821,4.37,1.83
feinstaub,,1599488967,7.57,1.5
feinstaub,,1599489112,5.1,1.4
feinstaub,,1599489258,5.95,1.73
feinstaub,,1599489403,5.07,1.5
feinstaub,,1599489549,9.73,1.48
feinstaub,,1599489694,5.55,1.35
feinstaub,,1599489840,6.35,1.45
feinstaub,,1599489988,9.07,2.2
feinstaub,,1599490134,6.82,2.1
feinstaub,,1599490281,8.05,1.87
feinstaub,,1599490427,7.4,1.58
feinstaub,,1599490575,4.4,1.55
feinstaub,,1599490722,4.75,1.45
feinstaub,,1599490868,4.25,1.58
feinstaub,,1599491014,11.05,2
feinstaub,,1599491159,3.72,1.33
feinstaub,,1599491305,4.95,1.8
feinstaub,,1599491455,5.47,1.58
feinstaub,,1599491606,5.4,1.9
feinstaub,,1599491771,6.28,1.7
feinstaub,,1599491917,2.67,1.2
feinstaub,,1599492065,9.75,1.83
feinstaub,,1599492212,4.85,1.5
